source	target	correlation
Asahi Group Holdings	Smurfit Kappa Group	0.048777637582658726
United Overseas Bank	Taiwan Business Bank	0.13034943706889535
Orient Securities	CIMB Group Holdings	0.023645598862994745
Credito Emiliano	Grupo Televisa	0.07446786982608837
Rexel	Veolia Environnement	0.023746278177054155
Willis Group Holdings	Oji Holdings	0.13297595776489649
Nielsen Holdings	Longfor Properties	0.024677870529773938
Denso	Toyota Tsusho	0.15063167205076458
Everbright Securities	China Everbright Bank	0.3334224372947808
Sekisui Chemical	Hanwha Corp	0.025304035409351854
China Merchants Property	China Coal Energy	0.049375786241137115
PTT Global Chemical	Sumitomo Chemical	0.12593299142209283
Zenith Bank	Signature Bank	0.251659754987646
VINCI	Sinohydro Group	0.026523742714359803
Bangkok Bank	Thanachart Capital	0.15277928694559287
New China Life Insurance	Swire Pacific	0.028461637004563018
Allianz	RWE Group	0.023545042447389326
GF Securities	First Niagara Financial	0.02256316184572131
Ambac Financial Group	Arch Capital Group	0.024559080167530892
Sika	Geberit	0.07725661712780879
Yamato Holdings	TCL Corp	0.04899755765739116
Mitsui Engineering & Shipbuilding	Nippon Steel & Sumitomo Metal	0.1286224862143223
Kotak Mahindra Bank	Allahabad Bank	0.40590480490534614
BCV Group	China Fortune Land Development	0.023830169591258075
New World Development	Office Depot	0.023645724089153792
Taiwan Business Bank	Fosun International	0.027299252727320377
GS Holdings	Longfor Properties	0.025244227251652915
Datang International Power	China Telecom	0.02386213234671465
Fukuoka Financial Group	Otsuka Holding	0.05071646405035837
China Construction Bank	Hiroshima Bank	0.024330401292653053
Babcock International Group	Waste Management	0.026341087801544174
Ningbo Port	SOHO China	0.026244029750192608
Fukuoka Financial Group	Metro Group	0.025479830549468986
Suncor Energy	Sempra Energy	0.0777679850009816
Ayala Corporation	Sumitomo Realty	0.023144169301569564
Zoomlion Heavy Industry	Guangzhou Automobile Group Co. Ltd.	0.02453496547778583
Markel	Vienna Insurance Group	0.022867019630331727
HRG Group	Hana Financial Group	0.07286647155762978
China Oilfield Services	BCV Group	0.02469308908292044
Mega Financial Holding	Tingyi Holding	0.053563384590602864
Toho Bank	Orient Securities	0.05224075648933833
CPFL Energia	AES	0.07404128430691713
MMI Holdings	Axis Capital Holdings	0.06688615302016165
Hiroshima Bank	Prudential Financial	0.02428620042392943
Sumitomo Mitsui Trust	Hana Financial Group	0.024220054596974523
Sumitomo Chemical	China National Materials	0.026344290273335225
Osaka Gas	Idemitsu Kosan	0.10648384210013206
Asahi Group Holdings	Sun Art Retail Group	0.025430542801378034
Japan Airlines	Idemitsu Kosan	0.0244866767615934
WPG Holdings	Meiji Holdings	0.27016890890515605
Guaranty Trust Bank	Aozora Bank	0.030260248209372266
China Galaxy Securities	China Resources Land	0.0483990167515775
American Financial Group	American Capital Agency	0.10906266412431019
RWE Group	Delhaize Group	0.023770676374335484
Humana	Allstate	0.02505746245818618
China Cinda Asset Management	Ping An Insurance Group	0.02366039778941556
XL Group	WH Group	0.049962845805622824
China Oilfield Services	China Railway Group	0.1494864580099824
CNH Industrial	Fuji Heavy Industries	0.02985586735711652
Metro Inc	Midea Group Co. Ltd.	0.05515510372389283
AerCap Holdings	Yamato Holdings	0.14289105475511313
Mashreq Bank	Saudi British Bank	0.12328413281496871
Automatic Data	Alliance Data Systems	0.05083917971454245
Japan Exchange Group	SJM Holdings	0.023697084529784588
China Cosco Holdings	Graham Holdings	0.0582073122397527
Riyad Bank	TD Bank Group	0.07370062466565624
Suncorp Group	Aviva	0.0803688896719333
Babcock International Group	Tyco International	0.10523782638752659
Shinsei Bank	BMCE Bank	0.054984367656749834
Simon Property Group	Hammerson plc	0.025848476512420535
Bankinter	Galp Energia	0.12242249261420142
The Priceline Group	Ping An Insurance Group	0.05319570811484752
Resona Holdings	Meritz Financial Group	0.07325576645879321
Xcel Energy	Vestas Wind Systems	0.024890397831605092
Alfresa Holdings	Century Tokyo Leasing	0.048559976228453296
Shanghai Electric Group	TBEA	0.02461742000789418
Willis Group Holdings	Power Assets Holdings	0.08513260696276814
Oji Holdings	Gunma Bank	0.02387713164557182
Svenska Handelsbanken	Erste Group Bank	0.025261173402877913
Yanzhou Coal Mining	Antero Resources	0.02543195087272384
Burgan Bank	First Republic Bank	0.12582100995760445
Phoenix Group Holdings	Nomura Holdings	0.09222771540437355
Equity Residential	Arch Capital Group	0.023314502536262036
Olam International	Power Assets Holdings	0.02577730734845306
HD Supply Holdings	Sears Holdings	0.05277221628202619
China Merchants Property	China CNR	0.07477825629781694
Huaxia Bank	Signature Bank	0.02441209312983037
Affiliated Managers Group	CNO Financial Group	0.10029643122126697
A2A	Galp Energia	0.049927387417243695
Empresas CMPC	Banco Continental	0.024255503053144153
Babcock International Group	Guangzhou Automobile Group Co. Ltd.	0.025805727518993158
Talisman Energy	CMS Energy	0.02910677184911771
Mashreq Bank	Syndicate Bank	0.1740457197579713
GD Power Development	PBF Energy	0.023833308671918844
Roche Holding	Eisai	0.02453623345912363
China Life Insurance	China Development Financial	0.05081983467782583
China Coal Energy	Chesapeake Energy	0.02723585813375548
Alexion Pharmaceuticals	Actelion	0.12749191189546194
Oil & Natural Gas	Offshore Oil Engineering	0.13154287665904585
Commonwealth Bank	Blom Bank	0.2056658801805223
Sembcorp Industries	Formosa Petrochemical	0.02558298967357284
Zurich Insurance Group	QBE Insurance Group	0.3796276804143211
Sumitomo Mitsui Trust	Sojitz	0.5236847372729992
Saudi Hollandi Bank	National Commercial Bank	0.050353028665685196
Electric Power Development	Gas Natural Fenosa	0.02526415364110327
GFNorte	Credicorp	0.07771674779021014
Osaka Gas	Kansai Electric Power	0.10129149548739201
Burgan Bank	Banque Saudi Fransi	0.10303016454024437
KWG Property Holding	Longfor Properties	0.02408303717484081
Taiheiyo Cement	Tohoku Electric Power	0.025016766077293934
Tokio Marine Holdings	KT Corp	0.02444913149738758
Sunac China Holdings	TCL Corp	0.07278486096276565
Mashreq Bank	National Commercial Bank	0.15217358168609646
Wärtsilä	ABB	0.05675517507580713
BOK Financial	Fidelity National Financial	0.04935210023022158
Oil & Gas Development	Indian Oil	0.10684233873831442
Saudi British Bank	Royal Boskalis	0.07306455385888368
Osaka Gas	AGL Energy	0.025340275279375636
TDK	Inotera Memories	0.025053109855889308
Oceanwide Holdings	Axiata Group	0.023925169542619196
Samba Financial Group	KBC Group	0.05129284862665933
UnitedHealth Group	Goodman Group	0.023906114218652914
Randstad Holding	Hana Financial Group	0.024071946876459353
Industrial Alliance Insurance	Financial Street Holdings	0.07631345141564487
ST Engineering	TRW Automotive Holdings	0.024250049499588353
Centrica	GDF SUEZ	0.07234604874374752
China National Building	China Life Insurance	0.024976178567663557
Evraz Group	ThyssenKrupp Group	0.04833852539976261
TD Bank Group	Qatar National Bank	0.15179791282373561
China Construction Bank	Taiwan Business Bank	0.36012615483817123
MTN Group	Millicom International	0.024800074170062088
Legal & General Group	General Dynamics	0.02763171876289307
Bank Central Asia	DVB Bank	0.05472970123748468
Anadarko Petroleum	Chesapeake Energy	0.07955609021230044
Holcim	Motor Oil	0.024827473054205147
Daishi Bank	Syndicate Bank	0.02508869555579157
Essilor International	Phoenix Group Holdings	0.04975767834105317
RR Donnelley & Sons	Seven & I Holdings	0.13864381025096034
Daewoo Securities	Hyundai Mobis	0.16998760052188114
Westpac Banking Group	Ahli United Bank	0.023699926766336196
Shanxi Taigang Stainless	Hebei Iron & Steel	0.23393334593257334
AmTrust Financial Services	Voya Financial	0.05307110879854765
Hartford Financial Services	Discover Financial Services	0.2781235890122498
Willis Group Holdings	IOI Group	0.07984516467201608
Lockheed Martin	Charles Schwab	0.024788173132473664
Hunan Valin Steel	China Gezhouba	0.04762543074683299
Shanghai International Port	Hana Financial Group	0.023876552253806815
Country Garden Holdings	Belle International Holdings	0.027583291370519732
Shizuoka Bank	TD Bank Group	0.15166539491111586
Crown Holdings	Goldin Financial Holdings	0.061214781546835066
Pepco Holdings	Seven & I Holdings	0.055800912296852745
Kuehne + Nagel	Wells Fargo	0.023858473405202012
Aviva	Brambles	0.023481817372751235
Allied World Assurance	Liberty Global	0.049155927498617656
Taisei	Mitsui Engineering & Shipbuilding	0.075686753386758
Sumitomo Realty	Prologis	0.07658910326553743
Kyushu Electric Power	NRG Energy	0.023140179046188227
Nomos Bank	IDGC Holding	0.07257551886661245
Yamada Denki	Dai Nippon Printing	0.02529861490615507
Meritz Financial Group	Sumitomo Mitsui Financial	0.048738310234524414
Fukuoka Financial Group	Yamaguchi Financial	0.21245789809410096
Henkel	Sika	0.07566516117050082
Woori Bank	Blom Bank	0.031159004538309353
Global Logistic Properties	WPG Holdings	0.04797767685641517
China Shipbuilding Industry	China Southern Airlines	0.023526978946151654
NextEra Energy	CGN Power	0.04978366462765267
Delhaize Group	Ashtead Group	0.0256929550012056
Shinsei Bank	Toho Bank	0.2282653827220404
Micron Technology	Jabil Circuit	0.02483095434598027
LS Corp	Asahi Group Holdings	0.05015183438656422
Tohoku Electric Power	Hitachi	0.024240086610665984
Oceanwide Holdings	Sinopharm Group	0.10423883839833875
Huaneng Power International	China CNR	0.04794520154728996
Cathay Financial	China Development Financial	0.12708545835404148
JG Summit Holdings	CIMB Group Holdings	0.11207277395013204
China Minsheng Banking	Tingyi Holding	0.05072549923761919
Hartford Financial Services	Voya Financial	0.026225113252550367
Danone	Diageo	0.04868810793734373
American Airlines Group	APA Group	0.02585502047602759
Wuliangye Yibin	Jiangxi Copper	0.17696939397309608
Pinnacle West	Bank Central Asia	0.08603022565057586
Keyence	Seiko Epson	0.024198560787886833
Commercial International Bank	Huaxia Bank	0.049053233911279776
Industrial Securities	Oriental Land	0.049604569671673183
MMI Holdings	Wilmar International	0.02384649528405037
Huatai Securities	Oji Holdings	0.02363088218699842
Affiliated Managers Group	Goodman Group	0.027329460172905547
Willis Group Holdings	HD Supply Holdings	0.08558325088321399
OCI	Almarai	0.02261933041363131
Guosen Securities	United Overseas Bank	0.02408498164392053
Shinhan Financial Group	China Citic Bank	0.025539882104797337
DGB Financial Group	Macquarie Group	0.048670965414519554
New York Community	St Jude Medical	0.024226791754346236
Asustek Computer	Fujitsu	0.02436186995354176
Brightoil Petroleum	PetroChina	0.2656776226715481
Kajima	Technip	0.022297658447096153
China Merchants Bank	China Communications Construction	0.025613134537889628
Marks & Spencer	Eli Lilly & Co	0.02651582871815617
Chongqing Rural Bank	Signature Bank	0.07399252816561167
China Cosco Holdings	Macquarie Group	0.02350824724800019
Zoomlion Heavy Industry	China Communications Construction	0.026069740133934684
Suruga Bank	Zenith Bank	0.054113308324908
Commerzbank	Natixis	0.05501904532120945
Steinhoff International	Midea Group Co. Ltd.	0.04773191739106603
Oji Holdings	US Steel	0.023225649419284837
TransCanada	Encana	0.08161493969641956
Daishi Bank	Nanto Bank	0.4869139666486091
Alexion Pharmaceuticals	Vertex Pharmaceuticals	0.3888119634944844
AstraZeneca	Alexion Pharmaceuticals	0.05658387116223648
Old Mutual	Church & Dwight	0.023077665441717642
Richemont	Rexel	0.024001826573519867
Lupin	Eisai	0.02617659443630738
Luxottica Group	Hengan International Group	0.05020444391382707
CIC Group	Top Frontier Investment Holdings	0.05458026314983402
SJM Holdings	Guangzhou Automobile Group Co. Ltd.	0.047765517553976594
Huadian Power International	Chugoku Electric Power	0.23769531651691017
Huaxia Bank	Chinatrust Financial	0.19434853961072637
Hengan International Group	Yamato Holdings	0.07547178945342774
Noble Group	Tyco International	0.02558522656981469
OMV Group	Delek Group	0.07482725024075708
Osaka Gas	Ogaki Kyoritsu Bank	0.023262819858775947
Interactive Brokers Group	Luxottica Group	0.024540309087857592
Helvetia Holding	STRABAG	0.024594332498600373
Sunac China Holdings	China Minsheng Banking	0.05092617675911838
Goldin Financial Holdings	Equity Residential	0.02578184573675484
Tractor Supply	General Electric	0.023464300588806348
China Taiping Insurance	E.Sun Financial	0.0506956732423336
Financial Street Holdings	Aspen Pharmacare Holdings	0.05169191207699312
Iyo Bank	Piraeus Bank	0.027968086261203097
UCO Bank	Westpac Banking Group	0.023625568110485034
China Construction Bank	Hengan International Group	0.05082309821400944
Abu Dhabi Commercial Bank	Arab National Bank	0.1811124437245071
Osaka Gas	Peabody Energy	0.024739521483763842
Phoenix Group Holdings	Shimao Property Holdings	0.08431386744261554
China Merchants Property	China Everbright Bank	0.07654428104937759
FMC Technologies	AECOM Technology	0.027893885295298106
Riyad Bank	Iyo Bank	0.0741741319091665
Recruit Holdings	China Railway Construction	0.023897689889462965
CRH	Amcor	0.021568377589209348
LyondellBasell Industries	Toray Industries	0.1310679528426356
PBF Energy	Origin Energy	0.12303681871420151
UnitedHealth Group	JB Financial Group	0.02448781793045599
Industrial Bank	Musashino Bank	0.23078526611887512
Everest Re Group	Shinhan Financial Group	0.02479143507726402
TonenGeneral Sekiyu	HD Supply Holdings	0.024435437937890273
Samba Financial Group	HRG Group	0.10205051729605394
CenterPoint Energy	Murphy Oil	0.025348379992625555
Fukuoka Financial Group	International Paper	0.02487798613007649
First Financial Holding	Arch Capital Group	0.023984700272280057
Land Securities Group	Shui On Land	0.023976397419771187
CIT Group	Principal Financial Group	0.07637573507378595
National Grid	Power Finance	0.02635136656486
Hysan Development	Phoenix Group Holdings	0.0247593508968717
Nippon Paper Industries	Motor Oil	0.04796396223077675
CP All	Canadian Pacific Railway	0.024948344339022436
FBN Holdings	Oji Holdings	0.17753504854857327
Deutsche Boerse	HeidelbergCement	0.0712851214260736
Ashikaga Holdings	Itochu	0.023935147467311332
Nutreco	Rexam	0.04656152129211238
BOE Technology Group	Intouch Holdings	0.02557312980862536
Sino Land	Agile Property Holdings	0.025920366480520738
Gree Electric Appliances	SDIC Power Holdings	0.027881545945249137
Areva	Veolia Environnement	0.025993323267937178
Erdemir	Halkbank	0.15553433573510123
Vodafone	Bharti Airtel	0.04605077475415762
China Resources Land	TCL Corp	0.0236355220545548
Oriental Land	China Fortune Land Development	0.11030559010234335
Taiheiyo Cement	TonenGeneral Sekiyu	0.02406127945776834
Technip	Bouygues	0.02271832308654156
Woori Bank	Syndicate Bank	0.026388931441563526
BBMG	SL Green Realty	0.023912974697787612
National Australia Bank	Qatar Islamic Bank	0.024631997862669175
China Construction Bank	China National Materials	0.0493988489394495
China Taiping Insurance	Ping An Insurance Group	0.024591912301010353
Dai Nippon Printing	Inner Mongolia Baotou Steel	0.024555195320821732
Etisalat	Telenor	0.022565604436338257
Manulife Financial	First Financial Holding	0.05133572234382098
SK Holdings	FIBI Holdings	0.1067588163161384
Shanghai Material Trading	China National Building	0.0237646596737109
Shanghai Material Trading	Belle International Holdings	0.024280317117334013
Cathay Financial	Thanachart Capital	0.05257236642375668
China Railway Group	China Hongqiao Group	0.20519425520003898
Zain	MTN Group	0.048332271477449854
CenterPoint Energy	Suncor Energy	0.05277328423311803
Sumitomo Corp	Hitachi	0.022485827005952697
CME Group	Valiant Holding	0.026600519511724093
Willis Group Holdings	Shanghai Industrial Holdings	0.02364731125221348
Dexia	Bankia	0.0236077054926605
Renesas Electronics	Mediatek	0.07497718175472948
China Unicom	Qingdao Haier	0.15179307815233875
Shanghai Pharmaceuticals	Hengan International Group	0.1003288782850416
China Railway Construction	Hopson Development Holdings	0.025221470900854033
Saudi Investment Bank	Arch Capital Group	0.023743518696102403
China Railway Construction	China Citic Bank	0.025732127820725176
China Merchants Bank	China Citic Bank	0.38211058957369437
